"title"	"movieId"	"popularity"	"avgRating"
"The Helpers (2012)"	177891	1	1
"The Herb of the Rat (2008)"	164095	1	1.5
"The Here After (2015)"	147607	13	3.57692
"The Hero (1972)"	179181	3	2.5
"The Hero (2016)"	192355	1	3
"The Hero (2017)"	171023	33	3.24242
"The Hero of Color City (2014)"	160159	7	2.42857
"The Heroes of Evil (2015)"	185625	1	3
"The Heroin Busters (1977)"	148194	2	3.5
"The Heron and the Crane (1974)"	188125	1	2.5
"The Hessen Affair (2009)"	125107	1	2.5
"The Hexecutioners (2016)"	162312	3	3.16667
"The Hexer (2001)"	164371	1	5
"The Heyday of the Insensitive Bastards (2016)"	179809	2	1.75
"The Hidden Child (2013)"	162102	2	2.5
"The Hidden Half (2001)"	181697	2	3.75
"The Hidden II (1993)"	171587	3	1.66667
"The Hide (2008)"	165081	2	3.75
"The High Frontier (2016)"	165211	2	3
"The High School Student in the Repeating Class (1978)"	183603	1	1.5
"The High Schooler's Guide to College Parties (2016)"	172287	1	3.5
"The High Sun (2015)"	141485	10	3.8
"The Hike (2011)"	177969	2	1
"The Hilarious Posters (1906)"	176227	2	2
"The Hills Run Red (1966)"	124915	3	3.16667
"The Hillz (2004)"	179423	3	1
"The Hippopotamus (2017)"	175531	23	3.47826
"The Hire: Ambush (2001)"	120940	18	2.97222
"The Hire: Beat the Devil (2002)"	120944	26	3.48077
"The Hire: Chosen (2001)"	120938	16	3.09375
"The Hire: Follow, The (2001)"	108095	16	3.28125
"The Hire: Hostage (2002)"	120946	17	3.23529
"The Hire: Powder Keg (2001)"	120936	23	3.34783
"The Hire: Star, The (2001)"	115703	27	3.64815
"The Hire: Ticker (2002)"	120942	16	3
"The Hired Gun (1975)"	139189	1	2.5
"The History of Eternity (2014)"	154319	2	3.5
"The History of WWE: 50 Years of Sports Entertainment (2013)"	185649	2	3
"The Hitcher II: I've Been Waiting (2003)"	144029	6	2.58333
"The Hitchhikers (1972)"	180285	1	4
"The Hitman's Bodyguard (2017)"	175661	797	3.49624
"The Hive (2008)"	160197	3	3.5
"The Hive (2015)"	144134	26	2.94231
"The Hoarder (2015)"	143553	18	2.05556
"The Hobbit: The Battle of the Five Armies (2014)"	118696	5087	3.53332
"The Hole (2001)"	27338	372	3.21371
"The Hollars (2016)"	163941	43	3.37209
"The Hollow (2004)"	130269	9	2.27778
"The Hollow (2015)"	148410	15	2.23333
"The Hollow (2016)"	167816	2	3.5
"The Hollow Point (2016)"	168784	16	3.125
"The Holy Modal Rounders: Bound to Lose (2007)"	157973	1	3
"The Holy Mountain (1926)"	158137	3	3.33333
"The Holy Quaternity (2012)"	181307	1	1
"The Home Teachers (2004)"	163517	2	2.5
"The Homestretch (2014)"	151521	1	4
"The Honey Killer (2018)"	191141	1	2
"The Honeymoon Machine (1961)"	124308	1	2.5
"The Honor List (2018)"	188535	5	3.1
"The Honored Priest: Confession of a Samurai (2015)"	176407	4	2.625
"The Honourable Woman (2014)"	170727	4	4.375
"The Hoodlum (1919)"	124525	1	3.5
"The Hoodlum (1951)"	125007	1	3
"The Hooligan Factory (2014)"	149426	5	2.4
"The Hope Factory (2014)"	175689	3	2.33333
"The Horn Blows at Midnight (1945)"	187293	1	3.5
"The Hornbacker-Murphy Fight (1894)"	179149	2	1.5
"The Hornet's Nest (2014)"	123353	15	3.73333
"The Horribly Slow Murderer with the Extremely Inefficient Weapon (2008)"	126084	46	3.26087
"The Horror of Frankenstein (1970)"	143197	8	1.875
"The Horror of It All (1964)"	122003	1	1
"The Horror of Party Beach (1964)"	173101	3	1.83333
"The horse (1970)"	157923	1	2
"The Horse Dancer (2017)"	179517	1	4.5
"The Horsemen (1971)"	121430	1	3.5
"The Horseplayer (1990)"	126054	2	3.25
"The Hot Flashes (2013)"	146728	2	3.25
"The Hot Potato (2011)"	148246	1	2.5
"The Hot Snow (1972)"	188349	1	1.5
"The Hottie & The Nottie (2008)"	136030	29	1.82759
"The Hound of the Baskervilles (1983)"	125495	1	4
"The Hound of the Baskervilles (1988)"	120827	44	3.53409
"The Hound of the Baskervilles (2002)"	122029	11	3.72727
"The Hounds of Baskerville (2012)"	191997	10	3.8
"The Hour Before the Dawn (1944)"	164574	1	4
"The Hour of the Lynx (2013)"	116010	9	3.22222
"The House (2017)"	174815	161	2.92857
"The House Across the Lake (1954)"	130152	2	2.75
"The House Across the Street (2015)"	148112	2	2
"The House at the End of Time (2013)"	135889	47	3.04255
"The House by the Sea (2017)"	187095	2	3
"The House in Montevideo (1951)"	152619	1	4.5
"The House of Clocks (1989)"	132541	6	3.33333
"The House of Darkness (1913)"	157004	2	3.5
"The House of Exorcism (1975)"	145400	3	2.33333
"The House of Fear (1945)"	155917	4	3.5
"The House of Fools (1985)"	175859	1	4.5
"The House of Ghosts (1908)"	163999	4	3.625
"The House of Intrigue (1956)"	127622	1	2
"The House of Light (1969)"	161040	3	3.33333
"The House of Magic (2014)"	132977	24	3.02083
"The House of Smiles (1991)"	137624	1	3
"The House of Steinbrenner (2010)"	191909	1	3
"The House of Suh (2010)"	164220	2	3.75
"The House of Sun (2009)"	177045	10	2.95
"The House of the Yellow Carpet (1983)"	144084	3	3.16667
"The House of Tomorrow (1949)"	187389	4	2.875
"The House of Usher (2007)"	142206	2	3
"The House on 56th Street (1933)"	121063	3	3
"The House on Pine Street (2015)"	167180	3	2.16667
"The House That Drips Blood on Alex (2010)"	164306	2	2.75
"The House That Jack Built (1976)"	190781	1	3.5
"The House That Screamed (1969)"	145014	6	3.41667
"The House That Swift Built (1982)"	145992	14	4.14286
"The House Under the Rocks (1959)"	123365	2	3.75
"The House Where Evil Dwells (1982)"	150350	1	2.5
"The Houses Are Full of Smoke"	162740	4	2.625
"The Houses October Built (2014)"	131470	56	2.83036
"The Houses October Built 2 (2017)"	184599	4	3
"The Houston Story (1956)"	156621	1	3
"The Howl (1972)"	154986	1	2
"The Howling: New Moon Rising (1995)"	168488	4	2.375
"The Howling: Reborn (2011)"	136212	9	2.33333
"The Human Bullet (1968)"	177937	1	1.5
"The Human Centipede III (Final Sequence) (2015)"	133824	67	1.57463
"The Human Contract (2008)"	149672	1	3
"The Human Duplicators (1965)"	173039	1	2.5
"The Human Experiment (2015)"	139626	13	3.30769
"The Human Factor (2013)"	138436	1	2
"The Human Surge (2016)"	175275	2	3.5
"The Humanity Bureau (2017)"	180833	14	2.78571
"The Humanoid (1979)"	126591	6	3.83333
"The Humbling (2015)"	131570	20	2.5
"The Humpbacked Horse (1975)"	177069	11	3.59091
"The Hunchback of Notre Dame II (2002)"	141493	41	2.64634
"The Hunchback of Notre-Dame (1986)"	173271	1	2.5
"The Hunchback of Paris (1959)"	127264	2	3.5
"The Hunchedback Horse (1947)"	148789	16	3.875
"The Hundred-Foot Journey (2014)"	113275	648	3.75617
"The Hunger (1983)"	3550	1139	3.37752
"The Hunger Games (2012)"	91500	13485	3.53993
"The Hunger Games: Catching Fire (2013)"	106487	9236	3.52739
"The Hunger Games: Mockingjay - Part 1 (2014)"	116823	6112	3.45353
"The Hunger Games: Mockingjay - Part 2 (2015)"	135133	3723	3.41835
"The Hungover Games (2014)"	121129	44	1.73864
"The Hungry Wolves (1969)"	187791	1	4.5
"The Hunley (1999)"	140347	4	3.25
"The Huns (1960)"	129970	1	2
"The Hunt (2011)"	179089	2	0.75
"The Hunt for Eagle One (2006)"	132739	2	3
"The Hunt for Eagle One: Crash Point (2006)"	132741	2	2.75
"The Hunt for the BTK Killer (2005)"	143500	6	2.91667
"The Hunt for the Hidden Relic (2002)"	137473	3	4
"The Hunt for the Unicorn Killer (1999)"	130544	1	5
"The Hunt for Troy (2007)"	185359	2	1.5
"The Hunter's Prayer (2017)"	172433	19	2.60526
"The Hunters (1957)"	176161	1	4
"The Hunters (1977)"	124643	4	4.25
"The Hunters (2011)"	122098	1	1
"The Hunters (2013)"	123499	13	2.38462
"The Hunting Ground (2015)"	127148	51	3.55882
"The Huntresses (2014)"	166165	1	3.5
"The Huntsman Winter's War (2016)"	156607	461	2.96421
"The Hurdy-Gurdy (1955)"	168308	3	3.5
"The Hurricane Heist (2018)"	185171	25	2.34
"The Hurt Business (2016)"	166864	5	2.7
"The Husband She Met Online (2013)"	150572	1	2
"The Hussy (1979)"	179025	1	3
"The Hybrid (2014)"	133806	14	2.46429
"The Hyperboloid of Engineer Garin (Giperboloid inzhenera Garina) (1965)"	126434	7	3.42857
"The Hypnotic Eye (1960)"	124829	1	3
"The Ice Cream Truck (2017)"	191669	1	3
"The Ice Dragon (2012)"	146272	1	3.5
"The Ice Princess (1996)"	165401	1	4.5
"The Iceman Interviews (2004)"	141126	3	4
"The Iceman: Confessions of a Mafia Hitman (2001)"	161208	1	2.5
"The Idea of a Lake (2017)"	184021	1	3.5
"The Ideal (2016)"	167822	6	2.08333
"The Ideal City (2013)"	184413	1	3
"The Idealist (2015)"	142883	5	3.5
"The Identical (2014)"	122942	8	2.5625
"The Identity Theft of Mitch Mustain"	159217	2	4
"The Idiot (2003)"	172905	11	3.95455
"The Idiot Cycle (2009)"	189587	1	5
"The Idol (2015)"	178471	2	3.75
"The Idolmaker (1980)"	3586	116	3.42241
"The Iguana With The Tongue of Fire (1971)"	129060	2	1.5
"The Image (1975)"	151193	8	2.6875
"The Image Revolution (2013)"	152039	2	4
"The Imaginary Voyage (1926)"	173679	2	3.25
"The Imitation Game (2014)"	116797	15656	4.01766
"The Immoral Mr. Teas (1959)"	137557	10	2.45
"The Immortal Bachelor (1975)"	129466	1	2
"The Immortal Life of Henrietta Lacks (2017)"	171113	30	3.41667
"The Immortal Voyage of Captain Drake (2009)"	142600	4	2
"The Immortalists (2014)"	137763	8	3.5625
"The Imp (1981)"	171203	2	3.75
"The Imperceptable Transmutations (1904)"	176233	1	2
"The Importance of Being Earnest (1952)"	5470	736	3.8159
"The Importance of Being Earnest (1986)"	170062	4	3.75
"The Impossible Convicts (1906)"	164015	4	2.875
"The Impossible Hour (1974)"	132877	1	4
"The Impossible Years (1968)"	134755	3	3.33333
"The Improv: 50 Years Behind the Brick Wall (2013)"	118764	8	3.625
"The In Crowd (1988)"	172299	1	3.5
"The Incident (1967)"	26167	25	3.52
"The Incident (1990)"	123627	1	3
"The Incident (2014)"	148689	17	3.08824
"The Incite Mill - 7 Day Death Game (2010)"	117574	5	2.9
"The Incredible 2-Headed Transplant (1971)"	123300	2	1
"The Incredible Jessica James (2017)"	176073	30	3.23333
"The Incredible Kung Fu Master (1979)"	135793	1	3.5
"The Incredible Mrs. Ritchie (2004)"	180171	1	3.5
"The incredible Paris Incident (1967)"	129986	1	3
"The Indecent Woman (1991)"	154007	1	2
"The Indelible Stain (La mancha indeleble) (2009)"	191989	1	2.5
"The Indian (2007)"	143549	2	4
"The Indian Fighter (1955)"	122501	4	2.625
"The Indifferent Beauty (1957)"	128916	1	2.5
"The Inextinguishable Fire (1969)"	142042	3	3.33333
"The Infernal Cakewalk (1903)"	142062	12	3.625
"The Infernal Caldron (1903)"	174157	5	2.9
"The Infiltrator (2016)"	161127	423	3.55437
"The Infinite Man (2014)"	130488	14	3.64286
"The Infinite Worlds of H.G. Wells (2001)"	172907	1	3.5
"The Inhabitants (2015)"	144186	12	1.54167
"The Inhabited Island (2008)"	69809	47	2.76596
"The Inhabited Island 2: Rebellion (2009)"	116720	18	2.36111
"The Inheritance (1976)"	143741	1	4
"The Inheritance (1997)"	191211	1	5
"The Inheritance (2011)"	125497	8	1.5625
"The Inheritance or Fuckoffguysgoodday (1992)"	167150	7	3.42857
"The Inheritors (1985)"	160024	3	3
"The Initiation of Sarah (1978)"	137090	5	1.9
"The Initiation of Sarah (2006)"	137986	4	2.5
"The Inner Circle (1991)"	34138	7	3.57143
"The Inner Scar (1972)"	153208	5	3.8
"The Innocents (1987)"	121887	2	2.5
"The Innocents (2016)"	160876	47	3.60638
"The Insatiables (1969)"	148142	1	3
"The Inspector (1962)"	123385	2	2.5
"The Inspector-General (1952)"	188325	1	1.5
"The Institute (2017)"	169800	16	2.1875
"The Insult (2017)"	182783	32	3.54688
"The Insurgents (2007)"	138150	2	2.75
"The Interceptor (2009)"	172525	6	1.83333
"The Interior (2015)"	167176	4	2.875
"The Intern (2015)"	140110	2784	3.69307
"The Intervention (2016)"	163092	28	2.91071
"The Interview (2014)"	119141	2608	3.05234
"The Intimate Stranger (1956)"	158551	2	3
"The Intruder (1975)"	187141	1	3
"The Intruder (2010)"	152497	1	2
"The Intruder (2017)"	185271	1	3
"The Intruders (2015)"	131019	14	2.60714
"The Invader (2011)"	149982	2	3.5
"The Investigator (2008)"	168550	4	4
"The Invicible Cell (2009)"	152964	2	4
"The Invincible (2008)"	172835	5	2.9
"The Invincible Armour (1977)"	135807	3	1.66667
"The Invisible Boy (1957)"	140419	3	2.66667
"The Invisible Boy (2014)"	120462	16	3.5
"The Invisible Eye (2011)"	124887	3	3.16667
"The Invisible Frame (2009)"	128973	1	4
"The Invisible Front (2014)"	135871	2	3.5
"The Invisible Guardian (2017)"	170235	16	3.46875
"The Invisible Guest (2016)"	167832	252	4.05556
"The Invisible Kid (1988)"	131786	3	2.83333
"The Invisible Man (1984)"	173683	2	2.5
"The Invisible Man's Revenge (1944)"	165241	3	2.5
"The Invisible Maniac (1990)"	162846	5	1.8
"The Invisible Men (2012)"	132175	2	3
"The Invisible Thief (1909)"	174283	3	4
"The Invitation (2003)"	127276	7	2.28571
"The Invitation (2015)"	143657	561	3.49287
"The Invited (2010)"	156690	3	2.16667
"The Invoking (2013)"	140168	3	2.83333
"The Invoking 2 (2015)"	174441	3	3.33333
"The Irish in Us (1935)"	124737	1	3
"The Irish Pub (2013)"	161109	6	3.5
"The Iron Commissioner (1978)"	128395	2	3.5
"The Iron Crown (1941)"	177955	1	2.5
"The Iron Fisted Monk (1977)"	177935	1	1.5
"The Iron Glove (1954)"	156657	1	0.5
"The Iron Ministry (2014)"	155183	4	2.75
"The Iron Petticoat (1956)"	118013	1	3
"The Iron Sheriff (1957)"	133628	1	3
"The Irony of Fate. The Sequel (2007)"	171727	31	2.45161
"The Irrefutable Truth About Demons (2000)"	148452	2	3
"The Irresistible Blueberry Farm (2016)"	171127	2	4
"The Island (2006)"	63515	267	3.67978
"The Island (2009)"	168468	5	3.2
"The Island 2: The Hunt for the Lost Treasure (2011)"	168470	3	2.66667
"The Isle of Lost Ships (1987)"	147248	1	3
"The Isle of Pingo Pongo (1938)"	182277	2	2.25
"The Issa Valley (1982)"	153098	2	3.25
"The Italian Connection (1972)"	122851	10	3.5
"The Italian Key (2011)"	143434	3	3.16667
"The Ivory Game (2016)"	165933	14	3.85714
"The Jack Bull (1999)"	172683	6	3.08333
"The Jackie Robinson Story (1950)"	124292	4	3.375
"The Jackpot (1950)"	143319	2	3.75
"The Jackpot! (1991)"	169794	3	3.5
"The Jacksons: An American Dream (1992)"	171333	4	3.375
"The Jade Badger (1982)"	179195	1	5
"The Jade Fox (1979)"	156162	1	5
"The Jade Mask (1945)"	123647	2	3
"The Jade Raksha (1968)"	187165	1	2.5
"The Jane Austen Book Club (2007)"	55451	519	3.36898
"The Jayne Mansfield Story (1980)"	115957	4	2.5
"The Jazz Loft According to W. Eugene Smith (2016)"	175963	1	3.5
"The Jester's Tale (1964)"	154236	2	2.75
"The Jetsons & WWE: Robo-WrestleMania! (2017)"	176683	2	2.5
"The Jetsons Meet the Flintstones (1987)"	136369	23	3.21739
"The Jewel (2011)"	138496	3	3
"The Jewish Cardinal (2013)"	135422	2	3.75
"The Jews (2016)"	165893	6	2.91667
"The Jigsaw Man (1984)"	147889	3	2.33333
"The Jihadis Next Door (2016)"	182325	2	4.5
"The Jinx: The Life and Deaths of Robert Durst (2015)"	131724	928	4.10453
"The Job (2003)"	174993	2	2.25
"The Job (2009)"	124509	2	2
"The Journey (2014)"	160810	1	2
"The Journey (2017)"	173769	6	3.58333
"The Journey of August King (1995)"	90	225	3.34
"The Journey To Greenland (2016)"	168630	9	2.83333
"The Joy of Living (1961)"	128792	2	3.5
"The Joy of Singing (2008)"	185043	2	4.25
"The Judge Steps Out (1949)"	131268	1	2
"The Jungle (2012)"	172897	13	2.57692
"The Jungle (2013)"	163565	3	2.16667
"The Jungle Book (2016)"	137857	2029	3.55298
"The Jungle Book: Mowgli's Story (1998)"	165965	4	2.75
"The Juniper Tree (1990)"	191457	1	4
"The Jurassic Games (2018)"	191101	1	3.5
"The Karamazov Brothers (2008)"	164169	8	3.75
"The Karate Dog (2004)"	122472	2	0.5
"The Karen Carpenter Story (1989)"	123625	2	2.75
"The Keeper (1995)"	137343	1	0.5
"The Keeper - The Legend of Omar Khayyam (2005)"	140729	2	2.5
"The Keepers (2017)"	174181	44	3.69318
"The Keeping Room (2015)"	142364	27	3.05556
"The Key (1983)"	122325	8	3.375
"The Key to Reserva (2007)"	142052	18	3.58333
"The Kick (2011)"	118264	17	3
"The Kid (2010)"	165917	1	2.5
"The Kid with X-Ray Eyes (1999)"	151208	1	3
"The Kidnapping of Michel Houellebecq (2014)"	147905	7	3.42857
"The Kids Are Alright (1979)"	170689	9	3.77778
"The Kill Hole (2012)"	121981	2	2.5
"The Kill Team (2013)"	132958	7	3.35714
"The Killer in the House (2016)"	177835	2	0.5
"The Killer is on the Phone (1972)"	148148	1	4.5
"The Killer Must Kill Again (1975)"	128105	2	3.25
"The Killer Wore Gloves (1974)"	154063	2	2.5
"The Killers (1956)"	129941	20	3.2
"The Killers Are Our Guests (1974)"	129899	1	2
"The Killing Floor (2007)"	55408	13	2.96154
"The Killing Game (2011)"	137070	4	2.625
"The Killing Hour (1982)"	161882	1	2
"The Killing Jar (2010)"	127090	24	2.25
"The Killing Mind (1991)"	137375	1	2.5
"The Killing of a Sacred Deer (2017)"	177689	443	3.63318
"The Killing of Jacob Marr (2010)"	138272	1	4
"The Killing of Satan (1983)"	172985	2	2
"The Killing Season (2016)"	174033	1	3.5
"The Kind Words (2015)"	160878	3	4.16667
"The Kindergarten Teacher (2014)"	148946	11	2.72727
"The Kinematograph (2009)"	171533	5	2.9
"The King (2002)"	162814	5	3.9
"The King (2017)"	169966	6	3.58333
"The King (2018)"	190083	4	3.375
"The King and Four Queens (1956)"	124178	3	3.33333
"The King and Queen of Moonlight Bay (2003)"	147402	1	5
"The King and the Chorus Girl (1937)"	122007	1	3
"The King of Arcades (2014)"	133673	3	3.16667
"The King of Havana (2015)"	165817	2	3
"The King of Pigs (2011)"	163695	3	3.83333
"The King of the Kickboxers (1990)"	161121	3	3.83333
"The King's Beard (2002)"	154368	1	1.5
"The King's Case Note (2017)"	183583	1	3
"The King's Choice (2016)"	168058	14	3.42857
"The Kingdom of Diamonds (1980)"	160231	2	4.5
"The Kingdom of Fairies (1903)"	174171	1	3
"The Kingdom of Solomon (2010)"	158101	5	3.2
"The Kiss (1900)"	117909	22	2.95455
"The Kiss (2004)"	150040	2	2.5
"The Kiss of Her Flesh (1968)"	127092	1	1
"The Kissing Booth (2018)"	187613	95	3.50526
"The Kitchen (2012)"	138086	2	2.25
"The Kitchen: World Chef Battle (2017)"	182957	6	2.75
"The Kiyosu Conference (2013)"	157208	1	3
"The Knock Out Cop (1973)"	135378	4	3.25
"The Knockout (1914)"	148446	2	3.25
"The Kodai Family (2016)"	167142	1	3.5
"The Kopeck (2002)"	171825	5	3.3
"The Kovak Box (2006)"	186383	1	4
"The Kreutzer Sonata (2008)"	138968	1	1.5
"The Kung Fu Instructor (1979)"	141801	1	3
"The Lady and the Highwayman (1989)"	137797	5	2.8
"The Lady Hermit (1971)"	156869	1	2
"The Lady in Question (1940)"	146194	1	3
"The Lady in Red Kills Seven Times (1972)"	118716	6	2.91667
"The Lady in the Car with Glasses and a Gun (1970)"	150580	2	2.75
"The Lady in the Van (2015)"	141924	146	3.2911
"The Lady Is the Boss (1983)"	156256	1	3
"The Lady of Monza (1969)"	150162	1	3
"The Lady of Scandal (1930)"	159955	1	0.5
"The Lady Says No (1952)"	117987	1	4
"The Lady Vanishes (2013)"	158394	6	2.33333
"The Lady Without Camelias (1953)"	146996	1	4
"The Lair of the White Worm (1988)"	4518	590	2.90847
"The Lamb (2015)"	182991	1	4
"The Land (2016)"	162204	6	3.25
"The Land Before Time IV: Journey Through the Mists (1996)"	115941	45	3.22222
"The Land Before Time IX: Journey to the Big Water (2002)"	122335	29	2.7931
"The Land Before Time V: The Mysterious Island (1997)"	115943	32	3.26562
"The Land Before Time VI: The Secret of Saurus Rock (1998)"	115945	32	3.07812
"The Land Before Time VII: The Stone of Cold Fire (2000)"	122300	28	2.57143
"The Land Before Time VIII: The Big Freeze (2001)"	122413	21	3.2381
"The Land Before Time X: The Great Longneck Migration (2003)"	122425	22	3.06818
"The Land Before Time XI: Invasion of the Tinysauruses (2005)"	123192	25	2.74
"The Land Before Time XII: The Great Day of the Flyers (2006)"	123477	21	2.7381
"The Land Before Time XIII: The Wisdom of Friends (2007)"	124348	10	2.75
"The Land Before Time XIV: Journey of the Brave (2016)"	159153	22	2.81818
"The Land Beyond the Sunset (1912)"	168268	2	2.5
"The Land of Hope (2012)"	179291	1	2.5
"The Land of OZ (2015)"	155727	19	3.60526
"The Land of Smiles (2015)"	145502	7	2.92857
"The Land of the Wandering Souls (2000)"	177863	1	4.5
"The Land Unknown (1957)"	127027	6	1.41667
"The Land Where the Blues Began"	175985	1	2.5
"The Landlady (1998)"	175031	1	2.5
"The Landlord (2007)"	182615	24	3.45833
"The Landlords (2012)"	138368	2	3.5
"The Last Adventure (1967)"	172163	7	3.85714
"The Last Band in Lebanon (2016)"	164691	2	4
"The Last Big Thing (1998)"	124440	2	4.25
"The Last Border (1993)"	186201	1	2
"The Last Brickmaker in America (2001)"	161944	2	5
"The Last Bullet (1973)"	158117	1	5
"The Last Challenge (1967)"	125195	1	2
"The Last Chase (1981)"	130892	3	2.83333
"The Last Command (1955)"	175491	1	2.5
"The Last Dance (1993)"	159706	1	3
"The Last Day of Summer (1958)"	173465	3	3.33333
"The Last Day of Summer (2007)"	143486	1	0.5
"The Last Days of Emma Blank (2009)"	153584	8	3.625
"The Last Days of Lehman Brothers (2009)"	128155	1	2
"The Last Days of Patton (1986)"	179327	3	3.5
"The Last Days of the World (Sekai saigo no hibi) (2011)"	134366	1	4
